Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-04-10,Albury,1,17.5,0,NA,NA,WSW,22,SSE,WNW,6,9,68,37,1030.2,1028.9,NA,2,8.9,16.9,No,No
2012-04-11,Albury,3,20.1,0,NA,NA,SSW,20,WSW,ENE,4,6,68,34,1034.1,1031,NA,NA,10,19,No,No
2012-04-12,Albury,4.3,21.7,0,NA,NA,WNW,22,SSE,WSW,4,13,79,35,1035.1,1031.1,NA,NA,11.3,21,No,No
2012-04-13,Albury,4.8,22.7,0,NA,NA,S,15,NA,S,0,7,78,33,1033,1028.1,NA,NA,13.1,21.9,No,No
2012-04-14,Albury,6.7,19.8,0,NA,NA,SE,15,NA,SE,0,9,82,63,1028,1023.9,NA,1,11.8,19.6,No,No
2012-04-15,Albury,9.4,25.4,0,NA,NA,ENE,17,S,NNE,4,7,81,38,1026.4,1022.3,NA,3,15.2,25.1,No,No
2012-04-16,Albury,8.2,26.2,0,NA,NA,SW,19,ENE,SSW,6,11,79,36,1025.6,1022.3,NA,1,15.5,25.8,No,No
2012-04-17,Albury,9.9,24.9,0,NA,NA,SSE,24,NA,SSE,0,19,71,38,1025.8,1022,NA,NA,17.4,24.5,No,No
2012-04-18,Albury,13.7,26.2,0,NA,NA,ESE,30,SSE,SSE,17,15,66,48,1022.1,1018.3,1,NA,19.7,26,No,No
2012-04-19,Albury,16.9,21.4,0.8,NA,NA,NE,24,ESE,E,2,17,80,76,1018.4,1015.8,8,4,18.3,20.5,No,Yes
2012-04-20,Albury,14.6,22.7,34.2,NA,NA,SW,19,SSE,E,7,2,100,62,1017.3,1014.7,8,1,15.7,21.9,Yes,No
2012-04-21,Albury,11.2,25.4,0,NA,NA,NNE,43,SE,SE,7,6,86,50,1016.5,1012.1,NA,NA,17,25.3,No,Yes
2012-04-22,Albury,14,23,1.4,NA,NA,NE,43,NNE,NNE,7,20,95,57,1012.7,1008.7,8,8,16.4,21.8,Yes,Yes
2012-04-23,Albury,12.2,22.5,8.2,NA,NA,WSW,39,NA,NNW,0,19,95,42,1011,1008.6,4,1,16.9,22.4,Yes,No
2012-04-24,Albury,10,14.2,0.8,NA,NA,WNW,35,W,W,17,15,84,79,1014.2,1013.5,8,8,10.3,11.2,No,No
2012-04-25,Albury,7.3,17,1,NA,NA,WNW,39,W,W,26,22,81,63,1015.1,1013.6,4,7,9.8,16.8,No,No
2012-04-26,Albury,5,17,0,NA,NA,NW,19,WSW,NW,6,11,95,63,1021.9,1019.4,8,NA,9.5,16.7,No,No
2012-04-27,Albury,5.5,19.6,0,NA,NA,W,19,WNW,WNW,4,7,100,58,1023,1021.2,8,6,9.4,19.2,No,No
2012-04-28,Albury,5.4,19.6,0,NA,NA,W,26,NA,WNW,0,17,100,56,1022.9,1019.2,8,NA,10.3,19.2,No,No
2012-04-29,Albury,4.6,18.4,0,NA,NA,SSE,26,ENE,SSE,4,11,97,47,1023.3,1020.7,5,NA,10.2,17.8,No,No
2012-04-30,Albury,4.4,19.9,0,NA,NA,ENE,30,SE,NE,6,11,79,50,1026.2,1022.8,NA,1,10.4,19.4,No,No
2012-05-01,Albury,6.8,20.7,0,NA,NA,E,24,NA,E,0,15,93,56,1025.5,1021.3,7,7,11.3,19.8,No,No
2012-05-02,Albury,7.6,16.3,0,NA,NA,W,30,NE,WNW,17,22,94,89,1021.7,1019.5,7,8,14.2,15.8,No,Yes
2012-05-03,Albury,2,14.7,1.6,NA,NA,W,30,W,WNW,19,20,80,53,1022.9,1020.8,NA,1,8.1,13.8,Yes,No
2012-05-04,Albury,3.5,15.7,0,NA,NA,W,28,SSE,W,2,19,87,56,1023.3,1020.4,NA,1,8.6,14.9,No,No
2012-05-05,Albury,3.2,15.5,0,NA,NA,WNW,28,NA,W,0,11,100,65,1021.1,1017.1,8,NA,7,14.7,No,No
2012-05-06,Albury,4.1,13.3,0,NA,NA,WSW,17,ENE,ENE,7,13,100,71,1018.6,1017.8,8,8,6.9,12.6,No,No
2012-05-07,Albury,4,14.5,0,NA,NA,ESE,20,WSW,E,4,11,99,68,1021.1,1017.5,8,5,8,13.8,No,No
2012-05-08,Albury,5.5,20.3,0,NA,NA,NE,28,NA,NE,0,13,91,49,1019.6,1016,8,1,9,20,No,No
2012-05-09,Albury,7.2,17,0,NA,NA,WSW,26,S,SE,4,7,92,72,1021.1,1019,8,5,11.7,16.3,No,No
2012-05-10,Albury,7.5,21.4,0.4,NA,NA,S,13,NA,S,0,7,100,56,1022.8,1019.5,5,7,12.5,21,No,No
2012-05-11,Albury,6.2,19.5,0,NA,NA,W,33,NA,WNW,0,19,93,64,1019.5,1016.7,NA,8,10.9,17.3,No,No
2012-05-12,Albury,1,14.7,0,NA,NA,W,35,E,SW,6,19,84,53,1020.2,1018.1,NA,8,8.2,13.3,No,No
2012-05-13,Albury,6.4,14.8,0,NA,NA,W,43,W,WSW,24,20,81,56,1015.9,1016.2,5,6,9.2,13.6,No,No
2012-05-14,Albury,-0.4,15.5,0,NA,NA,ENE,17,NE,NNW,2,4,81,46,1025.2,1024.3,NA,NA,5.4,14.3,No,No
2012-05-15,Albury,0.4,17.5,0,NA,NA,WSW,17,N,NW,2,6,84,52,1027,1024.1,NA,NA,7.5,17.2,No,No
2012-05-16,Albury,3.2,17,0,NA,NA,E,17,NA,ENE,0,9,94,58,1026.5,1023.7,8,2,7.6,16.4,No,No
2012-05-17,Albury,2.3,16.7,0,NA,NA,ESE,13,NA,ESE,0,7,100,51,1026.3,1022.7,7,NA,5.7,15.5,No,No
2012-05-18,Albury,2.3,15.3,0,NA,NA,NE,13,E,E,6,7,94,65,1025.9,1023,NA,NA,6.9,14.8,No,No
2012-05-19,Albury,2.6,17.8,0,NA,NA,NE,17,NA,SE,0,7,97,59,1025.3,1022.5,8,NA,7.2,16.6,No,No
2012-05-20,Albury,1.9,17.2,0,NA,NA,N,17,NA,N,0,9,100,50,1027.1,1024.1,8,NA,6.1,15.9,No,No
2012-05-21,Albury,0.9,15,0,NA,NA,W,13,NA,NA,0,0,100,59,1026.2,1022.9,8,5,5,13.3,No,No
2012-05-22,Albury,1.9,15.6,0,NA,NA,ENE,22,NA,NNE,0,9,90,54,1025.3,1021.7,8,7,6.8,15.2,No,No
2012-05-23,Albury,4.2,19.9,0,NA,NA,NNE,33,E,NNE,4,20,78,38,1022.3,1017.4,7,NA,10.7,19.4,No,No
2012-05-24,Albury,7.8,17,0,NA,NA,ENE,24,E,S,4,11,82,96,1017.5,1015.2,2,8,10.9,11.8,No,Yes
2012-05-25,Albury,5.5,9.4,29.4,NA,NA,W,59,NNW,NNW,19,22,87,86,1011.4,1008.6,8,8,7.6,8.6,Yes,Yes
2012-05-26,Albury,6.7,13.2,6,NA,NA,WNW,35,WNW,WNW,13,13,95,79,1016.1,1015.3,7,8,7.9,12.2,Yes,No
2012-05-27,Albury,5.7,15.4,0.4,NA,NA,W,20,S,W,2,13,100,63,1023.5,1022.2,8,1,7,15,No,No
2012-05-28,Albury,1.9,15.9,0.2,NA,NA,SE,17,S,WSW,4,11,97,57,1028.7,1027.1,NA,NA,6.1,15.2,No,No
2012-05-29,Albury,1.7,17.4,0,NA,NA,W,15,NA,W,0,9,92,56,1033.8,1031.9,NA,NA,7.3,16.4,No,No
2012-05-30,Albury,2.1,18.2,0,NA,NA,SSW,11,S,NA,4,0,100,57,1036.5,1032.5,8,NA,5.8,16.3,No,No
2012-05-31,Albury,1.1,16.1,0,NA,NA,E,13,NW,SE,6,4,100,63,1034.4,1030.9,7,NA,5.7,15.6,No,No
2012-06-01,Albury,3.5,16.3,0,NA,NA,ESE,11,SSE,E,4,2,100,56,1030.1,1025.9,NA,NA,7.9,15.8,No,No
2012-06-02,Albury,2.2,14.6,0,NA,NA,NE,11,NA,NA,0,0,94,60,1023.9,1019.2,NA,NA,6,13.9,No,Yes
2012-06-03,Albury,5.7,13.7,3.6,NA,NA,SSE,31,SE,SSE,9,9,84,72,1016.5,1012.6,7,8,9.7,13.4,Yes,No
2012-06-04,Albury,4.8,14.5,0,NA,NA,W,35,WSW,W,9,19,100,86,1008.4,1005.1,8,8,6.3,10.8,No,Yes
2012-06-05,Albury,6.2,16,6,NA,NA,SE,65,S,SE,20,28,63,52,1003.3,1008.5,NA,NA,14.3,14.8,Yes,No
2012-06-06,Albury,-1,15.1,0,NA,NA,WNW,20,NA,WSW,0,11,85,50,1020.9,1020.8,NA,NA,6,14.6,No,No
2012-06-07,Albury,0.1,14.3,0,NA,NA,SSW,17,NA,S,0,4,80,52,1026.2,1024,NA,NA,4.7,13.4,No,No
2012-06-08,Albury,-0.8,13.9,0.2,NA,NA,WSW,13,S,NNW,4,4,96,54,1027.5,1025.5,NA,NA,3.2,13.3,No,No
2012-06-09,Albury,0,14.8,0,NA,NA,NE,11,S,SE,2,6,100,64,1028.2,1025.2,7,5,3,12.5,No,No
2012-06-10,Albury,0.2,15.6,0,NA,NA,S,13,NA,SSW,0,6,100,50,1027.5,1024.4,8,1,4,15.1,No,No
2012-06-11,Albury,-0.3,15.9,0,NA,NA,SSE,15,NA,SSE,0,7,84,52,1026.2,1022.2,NA,NA,5.7,14.5,No,No
2012-06-12,Albury,0.4,16.4,0.2,NA,NA,NNW,11,NA,SE,0,7,81,53,1023.5,1020.4,NA,NA,6.3,15.1,No,No
2012-06-13,Albury,0.2,15.2,0,NA,NA,SE,13,ENE,ESE,2,7,85,60,1022.9,1019.7,NA,NA,6.3,15.1,No,No
2012-06-14,Albury,2.3,16.7,0,NA,NA,ENE,43,E,NE,6,17,97,65,1018.2,1013.8,7,8,7.3,15.4,No,No
2012-06-15,Albury,7.3,15.6,0,NA,NA,NE,28,ENE,W,2,9,83,59,1014.6,1013.5,3,NA,11.6,13.9,No,No
2012-06-16,Albury,1.4,10.3,0,NA,NA,SE,20,NNW,E,4,6,98,86,1017.5,1015,8,7,5.5,9.9,No,No
2012-06-17,Albury,4.4,11.6,0,NA,NA,W,26,NW,NNW,9,13,93,89,1020.9,1020.5,8,7,8.8,10.2,No,No
2012-06-18,Albury,1.3,12.7,0,NA,NA,W,22,NA,WNW,0,11,96,75,1024.7,1023.5,NA,8,5.6,11.3,No,Yes
2012-06-19,Albury,5.6,14.2,2.8,NA,NA,W,28,NW,W,17,15,87,53,1022.2,1021,1,NA,10.8,13.7,Yes,No
2012-06-20,Albury,-1.3,11.7,0,NA,NA,NE,20,NA,NE,0,13,100,64,1023.5,1018.8,8,7,3,11.4,No,No
2012-06-21,Albury,3,13.8,0.6,NA,NA,N,35,NE,NNE,9,17,83,59,1013.4,1007.8,8,8,10.2,13.7,No,Yes
2012-06-22,Albury,7.5,9.7,5.2,NA,NA,NNW,44,NNW,WNW,15,15,91,90,1006.6,1009,8,8,8.4,8.9,Yes,No
2012-06-23,Albury,-1.7,10.6,0.8,NA,NA,NNW,24,SE,NW,4,17,100,68,1025.1,1025.3,8,8,0.3,10.4,No,No
2012-06-24,Albury,0.2,11.3,0.4,NA,NA,W,24,NNW,WNW,9,9,98,89,1031.1,1029.9,8,8,8,10.9,No,Yes
2012-06-25,Albury,3.1,13.3,1.4,NA,NA,W,28,NE,W,9,20,100,81,1031,1028.4,8,8,7.7,12,Yes,No
2012-06-26,Albury,2.4,14.3,1,NA,NA,SE,22,NA,SE,0,7,100,67,1031.2,1028.6,NA,8,6.8,12.8,No,No
2012-06-27,Albury,1.8,13.7,0,NA,NA,SE,15,NA,SE,0,7,93,67,1031.3,1027.7,8,8,6.1,13.1,No,No
2012-06-28,Albury,1.2,12.3,0,NA,NA,ENE,15,NA,SE,0,7,100,74,1025.5,1019.4,8,7,5.5,11.8,No,Yes
2012-06-29,Albury,5.5,15.5,3.8,NA,NA,WNW,35,NA,N,0,19,100,68,1013.7,1008.8,7,8,9.9,14.8,Yes,Yes
2012-06-30,Albury,0.6,11.7,4.6,NA,NA,NW,39,NA,NNW,0,19,100,68,1013.6,1011.6,8,8,4.3,11.1,Yes,Yes
2012-07-01,Albury,3.7,9.6,3.8,NA,NA,NW,26,N,WNW,7,9,100,91,1016.2,1014.7,8,8,6.5,8.2,Yes,Yes
2012-07-02,Albury,6.4,12.3,4.6,NA,NA,WNW,28,W,W,15,17,97,74,1020.2,1020,8,NA,7.5,12,Yes,No
2012-07-03,Albury,0.3,12.6,0,NA,NA,W,24,W,WNW,6,15,100,67,1024.7,1022.1,7,NA,4.2,12.3,No,No
2012-07-04,Albury,-0.2,13.9,0.2,NA,NA,WNW,17,SW,S,6,6,100,47,1029.3,1028.6,8,NA,3,12.2,No,No
2012-07-05,Albury,-1,14.2,0.2,NA,NA,SE,17,NA,E,0,7,83,48,1035.2,1033.2,NA,NA,3.5,12.7,No,No
2012-07-06,Albury,-2,12.9,0,NA,NA,ESE,13,NA,SSE,0,2,87,53,1036.5,1032.9,NA,NA,3.7,12.9,No,No
2012-07-07,Albury,-2.5,13.3,0,NA,NA,SSE,17,NA,SE,0,7,94,58,1034.4,1030.7,NA,NA,2.9,12.8,No,No
2012-07-08,Albury,-1.6,13.7,0.2,NA,NA,NE,17,NA,SE,0,7,91,59,1032.1,1027.8,NA,NA,4.1,13.6,No,No
2012-07-09,Albury,0.2,15.1,0,NA,NA,E,24,NA,SE,0,9,95,60,1029,1024.2,1,1,5.2,14.3,No,Yes
2012-07-10,Albury,5.2,11.9,2.4,NA,NA,ENE,44,SSE,NE,7,22,95,97,1020.8,1015.6,7,8,9.1,11.2,Yes,Yes
2012-07-11,Albury,9,14,27.2,NA,NA,NNW,39,N,NNE,15,15,87,73,1019.1,1017.8,2,3,10.8,13,Yes,No
2012-07-12,Albury,3.8,12.6,0,NA,NA,NNE,28,NA,SE,0,11,100,90,1015.7,1010.6,NA,7,7.1,11.4,No,Yes
2012-07-13,Albury,7.1,15.8,15.4,NA,NA,NW,24,NNE,WNW,6,13,100,81,1009.3,1008.5,7,8,12.5,14.3,Yes,Yes
2012-07-14,Albury,9.8,14.5,14.2,NA,NA,WNW,48,N,NW,11,19,97,72,1012.1,1010.2,7,7,10.3,13,Yes,Yes
2012-07-15,Albury,6.4,11.3,9.4,NA,NA,NW,33,W,WNW,17,17,89,64,1020.4,1021.6,7,8,7.2,10.2,Yes,Yes
2012-07-16,Albury,7.2,12.4,2.8,NA,NA,N,22,NNE,N,7,15,94,89,1028.6,1027.2,8,8,10.1,12,Yes,No
2012-07-17,Albury,8.7,15.4,0.4,NA,NA,NNW,19,NA,NNW,0,9,100,66,1026.2,1022.8,8,8,10.2,14.2,No,No
2012-07-18,Albury,7.7,15.3,0,NA,NA,WSW,39,SW,NW,4,19,84,69,1020.7,1017.8,2,8,10.8,11.9,No,No
2012-07-19,Albury,-0.8,12.7,0.6,NA,NA,W,24,NA,W,0,17,100,58,1024.5,1023.2,8,3,2.3,11.1,No,No
2012-07-20,Albury,2.3,15.3,0,NA,NA,W,31,NA,WSW,0,17,86,67,1028.7,1027.3,3,8,9.2,13.7,No,No
2012-07-21,Albury,1.4,15.3,0,NA,NA,SW,15,E,SSW,2,7,100,53,1033.1,1030.3,8,NA,5.2,14.8,No,No
2012-07-22,Albury,0,15.7,0.2,NA,NA,WSW,19,NA,WNW,0,11,92,54,1033.2,1030,NA,NA,5.6,15.1,No,No
2012-07-23,Albury,-0.1,16.1,0,NA,NA,W,13,NA,WNW,0,4,100,49,1032.3,1028.3,1,1,5.6,15.5,No,No
2012-07-24,Albury,0.4,13.6,0,NA,NA,E,15,NA,SE,0,7,100,66,1029.3,1025.5,8,NA,4,13.2,No,No
2012-07-25,Albury,2.9,14.6,0,NA,NA,NE,28,NA,NE,0,13,94,64,1021.9,1016.8,8,8,7,14.1,No,Yes
2012-07-26,Albury,7,14.8,2.4,NA,NA,N,37,N,NNW,11,15,91,55,1013,1010.8,7,NA,10.4,14.4,Yes,Yes
2012-07-27,Albury,6.7,11.5,6.2,NA,NA,NNE,17,ENE,NE,9,9,96,86,1013.2,1012.3,8,4,7.8,10.3,Yes,Yes
2012-07-28,Albury,4.1,13.2,4,NA,NA,W,28,WNW,WNW,6,15,100,71,1020.8,1020.1,8,8,5.9,12.4,Yes,Yes
2012-07-29,Albury,1.1,13.7,1.8,NA,NA,W,33,NA,WSW,0,20,100,55,1025.9,1024.6,NA,6,5.7,13.4,Yes,No
2012-07-30,Albury,-0.6,13.1,0,NA,NA,SSE,13,E,SE,4,6,100,56,1029,1026.3,8,NA,3.6,12.5,No,No
2012-07-31,Albury,-1.3,13.9,0,NA,NA,SSE,20,NA,ENE,0,9,80,47,1029.1,1025.5,NA,NA,4.8,12.4,No,No
2012-08-01,Albury,-0.5,13.7,0.2,NA,NA,WNW,20,NA,W,0,9,76,50,1025.4,1022.5,NA,2,6,13.4,No,No
2012-08-02,Albury,-1.8,12.1,0,NA,NA,NNW,17,NA,SW,0,2,87,65,1024.2,1020.3,NA,NA,4.9,11.2,No,No
2012-08-03,Albury,2.5,14.9,0,NA,NA,N,24,NA,N,0,13,95,53,1018.7,1015.8,8,7,6,13.3,No,No
2012-08-04,Albury,1.5,14.9,0,NA,NA,WNW,28,NA,W,0,9,99,62,1018.6,1015.9,7,8,5.8,13.8,No,Yes
2012-08-05,Albury,3,16.6,2,NA,NA,WNW,54,NE,WNW,11,19,92,59,1014.2,1010.6,8,8,8.6,15.4,Yes,Yes
2012-08-06,Albury,4.1,11.9,1.4,NA,NA,WNW,50,W,W,17,17,86,60,1020,1020.7,5,6,6.1,11.1,Yes,No
2012-08-07,Albury,2.6,13.4,0,NA,NA,WNW,30,NA,NW,0,19,80,49,1025.8,1023.6,NA,NA,7.9,13.1,No,No
2012-08-08,Albury,-0.5,16.3,0,NA,NA,W,35,NA,NNE,0,15,87,54,1022.9,1016.5,1,NA,6.1,15.9,No,Yes
2012-08-09,Albury,5.7,11.8,11.2,NA,NA,SW,65,W,WSW,22,19,87,82,1018,1017.7,1,8,8.7,7,Yes,No
2012-08-10,Albury,-0.5,15.4,1,NA,NA,SW,46,NA,SW,0,28,77,45,1024.4,1022.9,NA,NA,6.1,15.2,No,No
2012-08-11,Albury,-0.7,16.6,0,NA,NA,SE,24,NA,ESE,0,9,87,47,1027.3,1024.9,NA,NA,4.9,15.2,No,No
2012-08-12,Albury,0.6,16.5,0,NA,NA,W,20,ENE,W,2,9,79,46,1028.4,1025.1,NA,NA,6.2,16.3,No,No
2012-08-13,Albury,-0.1,15.4,0,NA,NA,NNW,20,S,SE,4,11,89,61,1028.8,1024.2,NA,5,6.7,13.9,No,No
2012-08-14,Albury,1.9,16,0,NA,NA,NNW,33,NA,NNW,0,15,95,54,1022.2,1016.9,NA,1,6,15.4,No,Yes
2012-08-15,Albury,2.1,13,1.2,NA,NA,WNW,26,ESE,W,6,11,100,67,1017.8,1015,8,2,6.2,12.6,Yes,No
2012-08-16,Albury,6.2,14.7,0.6,NA,NA,NW,33,NA,NW,0,17,88,63,1015,1010.3,8,8,9,13.2,No,Yes
2012-08-17,Albury,6.4,11.7,13.4,NA,NA,NW,50,NNW,NW,19,31,95,69,1003.7,1001.3,7,8,6.8,10.6,Yes,Yes
2012-08-18,Albury,3,14.9,6.6,NA,NA,WSW,37,NA,W,0,20,99,74,1011,1012.5,8,8,6.7,12.8,Yes,No
2012-08-19,Albury,0.6,13.3,0,NA,NA,W,30,NE,WNW,2,15,100,62,1023.4,1022,8,NA,5.1,12.8,No,No
2012-08-20,Albury,2.1,12.4,0,NA,NA,SE,17,N,S,2,6,89,55,1024.6,1020.4,8,2,6.4,11.7,No,No
2012-08-21,Albury,2.1,16.4,0,NA,NA,N,33,SE,NE,7,19,84,45,1020.1,1015.3,2,1,7.9,15.6,No,No
2012-08-22,Albury,6.2,19.4,0,NA,NA,ENE,35,E,ENE,9,19,74,50,1012.6,1005.7,5,NA,11.3,18.5,No,No
2012-08-23,Albury,8.2,13.6,1,NA,NA,NW,43,WNW,WSW,24,2,79,96,1007.3,1004.1,8,7,11.8,11.7,No,Yes
2012-08-24,Albury,5.3,11.4,9.4,NA,NA,WNW,46,NNW,NW,15,20,90,70,1013.7,1012.9,8,8,6.1,11.1,Yes,Yes
2012-08-25,Albury,6.1,10.7,2,NA,NA,WNW,28,NW,NW,6,13,86,63,1020.6,1019.6,8,8,7,10.6,Yes,No
2012-08-26,Albury,7,14.2,0.8,NA,NA,WSW,31,WNW,W,15,19,85,50,1020.7,1020.5,3,6,10.2,13.8,No,No
2012-08-27,Albury,-0.2,14.3,0,NA,NA,SE,19,E,S,7,7,100,59,1026.4,1023.2,8,1,4.6,13.9,No,No
2012-08-28,Albury,1.2,15.3,0,NA,NA,SE,20,SSE,ENE,2,11,87,55,1024.9,1019.9,NA,NA,7.6,14.8,No,No
2012-08-29,Albury,2.9,17.6,0,NA,NA,WNW,48,SE,N,9,17,72,48,1013.4,1007.7,8,NA,10.8,17,No,No
2012-08-30,Albury,6.2,12.8,0.6,NA,NA,W,56,WNW,W,26,26,85,53,1012.1,1014.3,8,6,8.6,10.9,No,No
2012-08-31,Albury,3.4,13.4,1,NA,NA,WNW,39,WNW,WSW,17,26,88,47,1019.1,1018,8,7,5.3,12.9,No,No
2012-09-01,Albury,-1.3,15,0.4,NA,NA,SSW,26,SW,WSW,2,9,76,44,1025.8,1023.1,NA,NA,6.2,14.2,No,No
2012-09-02,Albury,0,16.2,0,NA,NA,WSW,24,ESE,WSW,7,19,83,45,1025.7,1022.5,NA,NA,7.9,15.2,No,No
2012-09-03,Albury,0.6,18.7,0,NA,NA,E,19,NA,ESE,0,7,75,48,1024.7,1021.5,NA,NA,8.3,17.9,No,No
2012-09-04,Albury,4.3,21.2,0,NA,NA,N,22,ENE,N,6,13,76,36,1023.5,1019.1,NA,NA,11.9,20.7,No,No
2012-09-05,Albury,2.7,22.1,0,NA,NA,N,83,N,NE,22,19,39,43,1011,1000.8,NA,7,16.8,18.9,No,No
2012-09-06,Albury,7.7,17.2,0.2,NA,NA,NNW,44,NNW,N,20,22,69,57,1009.5,1008.1,7,8,12.4,15.9,No,Yes
2012-09-07,Albury,6.8,13.8,2.6,NA,NA,W,67,WNW,WNW,35,33,86,59,1006.8,1008.8,8,8,8,12.4,Yes,Yes
2012-09-08,Albury,7.5,15.2,3.4,NA,NA,WNW,46,W,WNW,22,24,86,63,1017.9,1017.4,8,8,9.6,14,Yes,No
2012-09-09,Albury,6.8,17.3,0,NA,NA,W,30,WSW,W,11,15,73,54,1025.3,1023.6,NA,NA,11.1,17.1,No,No
2012-09-10,Albury,3.5,19.1,0,NA,NA,W,22,E,NW,7,7,100,53,1026.3,1021.7,7,NA,8.7,18.1,No,No
2012-09-11,Albury,2.7,18.8,0,NA,NA,SE,15,ENE,SE,4,6,94,44,1025.9,1022,1,NA,9.6,17.7,No,No
2012-09-12,Albury,2.6,20.9,0,NA,NA,N,28,SE,N,4,13,80,37,1021.2,1015.2,NA,NA,11.3,20.6,No,Yes
2012-09-13,Albury,9.1,15.5,1.6,NA,NA,W,57,W,WSW,22,33,67,46,1010.4,1011.9,NA,NA,11.8,14.6,Yes,No
2012-09-14,Albury,0.8,13.7,0,NA,NA,W,31,ESE,WNW,6,20,77,61,1022.5,1020.6,8,8,7.7,12.8,No,No
2012-09-15,Albury,2.4,17.5,0,NA,NA,SE,19,ESE,E,7,7,79,49,1026,1022.9,NA,NA,10,17.1,No,No
2012-09-16,Albury,3,17.6,0,NA,NA,WSW,26,E,WNW,7,17,88,56,1021.6,1018.2,NA,NA,10.5,16.3,No,No
2012-09-17,Albury,4.7,17.9,0,NA,NA,NE,20,E,NW,6,9,82,53,1019.8,1017.3,1,7,11.9,16.6,No,No
2012-09-18,Albury,5,16.5,0,NA,NA,NNW,33,SW,SE,11,13,85,68,1017.4,1013.4,8,4,11.2,15.4,No,Yes
2012-09-19,Albury,8.4,19.2,13.2,NA,NA,NE,43,N,NE,6,7,87,58,1017.8,1015.1,7,1,12.7,18.6,Yes,No
2012-09-20,Albury,10.4,22.1,0.4,NA,NA,W,39,SE,E,9,26,87,50,1018,1010.6,7,6,14,21.4,No,No
2012-09-21,Albury,11.9,19.4,0,NA,NA,W,39,NW,W,15,22,85,60,1015.5,1014.5,8,8,13.2,18.3,No,No
2012-09-22,Albury,5.1,19.9,0.2,NA,NA,NW,19,SE,SSE,9,7,90,51,1018.6,1013.6,1,NA,11.5,19,No,No
2012-09-23,Albury,4.2,20.7,0,NA,NA,WNW,48,ESE,WNW,11,30,79,45,1009.4,1008.3,1,3,13,18.9,No,No
2012-09-24,Albury,5.3,15,0,NA,NA,W,43,W,W,19,26,74,44,1015.8,1016.1,NA,5,11,14.7,No,No
2012-09-25,Albury,0.8,17.7,0,NA,NA,ESE,19,NA,SE,0,9,67,43,1022.8,1018.8,NA,NA,9.5,16.5,No,No
2012-09-26,Albury,2.5,22,0,NA,NA,SE,44,SE,NNE,6,19,74,36,1021.3,1016.4,NA,NA,11.5,21.4,No,No
2012-09-27,Albury,7.6,25.7,0,NA,NA,NNE,54,ENE,NE,6,15,77,44,1014.5,1007.8,5,1,14.3,23.8,No,No
2012-09-28,Albury,14.3,24.3,0,NA,NA,N,67,N,W,30,26,45,62,1000.8,1001.6,5,7,23.2,16.3,No,Yes
2012-09-29,Albury,8.1,14,4.2,NA,NA,WNW,50,W,W,26,28,69,41,1010.5,1012.5,8,8,9,13,Yes,No
2012-09-30,Albury,2.6,15.3,0.2,NA,NA,W,35,WNW,W,15,19,75,49,1021.8,1021.7,NA,8,9.1,13.7,No,No
2012-10-01,Albury,1.8,19.1,0,NA,NA,W,43,SE,W,7,26,70,45,1029.8,1026.9,NA,NA,10.8,18.2,No,No
2012-10-02,Albury,4.6,22.2,0,NA,NA,SSW,19,E,WSW,6,9,66,44,1033,1028.6,NA,NA,13.7,21.1,No,No
2012-10-03,Albury,5.2,24.8,0,NA,NA,SSW,28,E,WNW,9,11,75,36,1027.7,1022.7,NA,NA,14.8,24,No,No
2012-10-04,Albury,5.6,28.7,0,NA,NA,NA,NA,ENE,WNW,7,28,70,22,1019.7,1013.3,NA,NA,16.2,28.3,No,No
2012-10-05,Albury,7.5,24.3,0,NA,NA,NA,NA,ENE,WNW,4,22,50,34,1015.5,1014.7,NA,1,19.5,23.6,No,NA
2012-10-06,Albury,11.7,13.1,NA,NA,NA,NA,NA,SSW,WSW,9,17,97,100,1016.8,1011.6,NA,8,12,12.4,NA,Yes
2012-10-07,Albury,2.7,17.1,33.4,NA,NA,WSW,31,SW,W,6,17,72,51,1018.2,1016.3,NA,2,8.7,15.6,Yes,No
2012-10-08,Albury,3.5,16.8,0,NA,NA,WNW,28,S,NNW,6,9,93,58,1016,1013,5,8,8.2,15.4,No,No
2012-10-09,Albury,3.5,18.3,0,NA,NA,WSW,31,NA,WNW,0,15,80,47,1013.5,1010.8,NA,1,9.9,17.7,No,No
2012-10-10,Albury,5.6,16.2,0,NA,NA,NW,30,WNW,NW,9,15,69,47,1011.6,1009.7,NA,6,11.9,15.5,No,No
2012-10-11,Albury,7.4,11.6,0.8,NA,NA,SSE,28,SSE,S,9,13,89,85,1007.5,1008,8,8,8.8,10.2,No,Yes
2012-10-12,Albury,5,17.9,7.6,NA,NA,W,46,SSE,WSW,7,19,48,41,1015.5,1016.1,NA,4,11.4,17.1,Yes,No
2012-10-13,Albury,4,18.6,0,NA,NA,WNW,41,E,W,6,19,76,43,1022.1,1020.3,NA,7,10.2,17.3,No,No
2012-10-14,Albury,4.7,21,0,NA,NA,SW,37,SE,NW,7,6,83,50,1025.7,1023.1,NA,NA,10.7,20.1,No,No
